mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,hari_8,hari_9,hari_10,hari_11,hari_12,hari_13,hari_14,hari_15,hari_16,hari_17,hari_18,hari_19,hari_20,hari_21,hari_22,hari_23,hari_24,hari_25,hari_26,hari_27,hari_28,hari_29,hari_30,target_hari_31
univariate,train,Minyak Goreng,30,201,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396
univariate,train,Minyak Goreng,30,202,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396
univariate,train,Minyak Goreng,30,203,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396
univariate,train,Minyak Goreng,30,204,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896
univariate,train,Minyak Goreng,30,205,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,206,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,207,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,208,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,209,0.009708737864077666,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,210,0.009708737864077666,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,211,0.009708737864077666,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,212,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896
univariate,train,Minyak Goreng,30,213,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.4174757281553396,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896,0.37864077669902896
