mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,hari_8,hari_9,hari_10,hari_11,hari_12,hari_13,hari_14,target_hari_15
univariate,train,Cabai Merah,14,0,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058
univariate,train,Cabai Merah,14,1,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058
univariate,train,Cabai Merah,14,2,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058
univariate,train,Cabai Merah,14,3,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995
univariate,train,Cabai Merah,14,4,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,5,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,6,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,7,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,8,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,9,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,10,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,11,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,12,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,13,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,14,0.2532956685499058,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,15,0.2532956685499058,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
univariate,train,Cabai Merah,14,16,0.2532956685499058,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995,0.6045197740112995
