mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,hari_8,hari_9,hari_10,hari_11,hari_12,hari_13,hari_14,hari_15,hari_16,hari_17,hari_18,hari_19,hari_20,hari_21,hari_22,hari_23,hari_24,hari_25,hari_26,hari_27,hari_28,hari_29,hari_30,target_hari_31
univariate,train,Cabai Merah,30,560,0.1271186440677966,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,561,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,562,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,563,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,564,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,565,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,566,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,567,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,568,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,569,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,570,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529
univariate,train,Cabai Merah,30,571,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115
univariate,train,Cabai Merah,30,572,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115,0.2080979284369115
univariate,train,Cabai Merah,30,573,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115,0.2080979284369115,0.2080979284369115
univariate,train,Cabai Merah,30,574,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115
univariate,train,Cabai Merah,30,575,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115
univariate,train,Cabai Merah,30,576,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115
univariate,train,Cabai Merah,30,577,0.2693032015065913,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115
univariate,train,Cabai Merah,30,578,0.2693032015065913,0.2693032015065913,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.3766478342749529,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115,0.2080979284369115
