mode,komoditas,window,units,epochs,batch_size,test_MAE,test_RMSE,test_MAPE,forecast_MAPE_Okt2025
univariate,Bawang Merah,7,32,150,32,618.4979572821098,1220.836949103294,2.2728471834536026,14.285427678186831
univariate,Bawang Merah,7,64,150,32,467.0539976347474,1168.5665599892857,1.6844878356003952,7.463083668964668
univariate,Bawang Merah,14,32,150,32,326.30065165876755,1163.1133129392927,1.2046656895353662,3.142252857112656
univariate,Bawang Merah,14,64,150,32,306.6158267920618,1172.9308087897525,1.150714178711629,2.764065006992337
univariate,Bawang Merah,30,32,150,32,344.98314302884614,1206.1800263704238,1.279315193716157,2.9905748506395855
univariate,Bawang Merah,30,64,150,32,353.54096554487177,1215.8187402689737,1.3032528349464623,6.05281948126448
