date,Bawang Merah,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam
2021-11-12,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-15,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-16,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-17,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-18,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-19,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-22,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-23,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-24,15100.0,8850.0,15500.0,13750.0,26450.0,110250.0,10950.0,11500.0,15750.0
2021-11-25,10150.0,8950.0,17800.0,14400.0,26200.0,110600.0,12100.0,13000.0,18450.0
2021-11-26,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-11-29,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-11-30,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-01,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-02,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-03,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-06,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-07,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-08,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-09,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-10,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-13,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-14,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-15,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-16,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-17,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-20,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-21,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-22,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-23,10150.0,8950.0,17800.0,14400.0,26200.0,110650.0,12100.0,13000.0,18450.0
2021-12-24,13400.0,9050.0,25450.0,31750.0,26550.0,110350.0,11450.0,13500.0,21650.0
2021-12-27,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2021-12-28,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2021-12-29,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2021-12-30,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2021-12-31,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-03,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-04,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-05,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-06,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-07,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-10,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-11,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-12,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-13,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-14,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-17,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-18,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-19,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-20,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-21,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-24,15550.0,9250.0,26950.0,46550.0,27600.0,110350.0,11450.0,13500.0,23200.0
2022-01-25,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-01-26,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-01-27,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-01-28,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-01-31,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-01,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-02,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-03,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-04,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-07,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-08,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-09,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-10,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-11,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-14,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-15,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-16,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-17,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-18,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-21,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-22,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-23,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-24,14000.0,9400.0,13800.0,18700.0,30950.0,111100.0,11400.0,13500.0,18200.0
2022-02-25,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-01,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-02,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-03,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-04,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-07,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-08,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-09,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-10,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-11,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-14,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-15,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-16,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-17,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-18,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-21,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-22,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-23,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-24,19600.0,9350.0,21350.0,22150.0,27700.0,111550.0,11400.0,12800.0,18050.0
2022-03-25,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-03-28,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-03-29,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-03-30,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-03-31,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-01,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-04,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-05,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-06,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-07,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-08,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-11,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-12,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-13,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-14,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-15,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-18,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-19,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-20,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-21,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-22,18150.0,9350.0,27050.0,23650.0,28600.0,113450.0,11950.0,13500.0,20300.0
2022-04-25,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23050.0
2022-04-26,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-04-27,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-04-28,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-04-29,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-02,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-03,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-04,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-05,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-06,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-09,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-10,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-11,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-12,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-13,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-16,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-17,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-18,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-19,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-20,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-23,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-24,18950.0,9350.0,18100.0,14900.0,30750.0,119250.0,12150.0,13000.0,23150.0
2022-05-25,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-05-26,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-05-27,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-05-30,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-05-31,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-01,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-02,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-03,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-06,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-07,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-08,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-09,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-10,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-13,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-14,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-15,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-16,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-17,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-20,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-21,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-22,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-23,22250.0,9350.0,25350.0,19950.0,28000.0,118600.0,12250.0,12000.0,23900.0
2022-06-24,29550.0,9300.0,40250.0,44250.0,28250.0,117050.0,12100.0,12000.0,23600.0
2022-06-27,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-06-28,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-06-29,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-06-30,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-01,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-04,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-05,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-06,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-07,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-08,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-11,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-12,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-13,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-14,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-15,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-18,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-19,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-20,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-21,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-22,35050.0,9200.0,58000.0,62500.0,29450.0,117050.0,12100.0,12000.0,23550.0
2022-07-25,30350.0,9350.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-07-26,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-07-27,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-07-28,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-07-29,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-01,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-02,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-03,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-04,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-05,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-08,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-09,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-10,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-11,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-12,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-15,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-16,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-17,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-18,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-19,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-22,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-23,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-24,30350.0,9400.0,60150.0,38900.0,30900.0,117700.0,11950.0,12000.0,24750.0
2022-08-25,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-08-26,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-08-29,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-08-30,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-08-31,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-01,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-02,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-05,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-06,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-07,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-08,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-09,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-12,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-13,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-14,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-15,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-16,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-19,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-20,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-21,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-22,21050.0,9750.0,40200.0,24700.0,29300.0,116950.0,11750.0,11800.0,27000.0
2022-09-23,20550.0,9400.0,37150.0,27700.0,29200.0,117000.0,11550.0,10800.0,23700.0
2022-09-26,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-09-27,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-09-28,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-09-29,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-09-30,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-03,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-04,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-05,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-06,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-07,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-10,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-11,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-12,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-13,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-14,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-17,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-18,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-19,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-20,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-21,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-24,18200.0,9600.0,37400.0,34400.0,28250.0,117000.0,11600.0,10800.0,21700.0
2022-10-25,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-10-26,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-10-27,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-10-28,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-10-31,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-01,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-02,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-03,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-04,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-07,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-08,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-09,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-10,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-11,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-14,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-15,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-16,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-17,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-18,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-21,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
2022-11-22,19750.0,9600.0,23900.0,19900.0,27250.0,117000.0,11600.0,10500.0,20950.0
