mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,target_hari_8
univariate,train,Telur Ayam,7,0,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,1,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,2,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,3,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,4,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,5,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,6,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,7,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,8,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,7,9,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634
univariate,train,Telur Ayam,7,10,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161
univariate,train,Telur Ayam,7,11,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,12,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,13,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,14,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,15,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,16,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,17,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,18,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,19,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,20,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,21,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,22,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,23,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,24,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,25,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,26,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,27,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,28,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,7,29,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
