mode,subset,komoditas,window_size,window_ke,hari_1,hari_2,hari_3,hari_4,hari_5,hari_6,hari_7,hari_8,hari_9,hari_10,hari_11,hari_12,hari_13,hari_14,target_hari_15
univariate,train,Telur Ayam,14,0,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,14,1,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368
univariate,train,Telur Ayam,14,2,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634
univariate,train,Telur Ayam,14,3,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161
univariate,train,Telur Ayam,14,4,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,5,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,6,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,7,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,8,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,9,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,10,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,11,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,12,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,13,0.5367965367965368,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,14,0.5367965367965368,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,15,0.5367965367965368,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
univariate,train,Telur Ayam,14,16,0.4632034632034634,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161,0.3160173160173161
